Shrek 2,5/19/2004,150000000,919838758,769838758,790722.1929362151
Poseidon,5/12/2006,160000000,181674817,21674817,790123.4567901235
Stuart Little,12/17/1999,133000000,300135367,167135367,787914.6919431279
Pearl Harbor,5/21/2001,140000000,449220945,309220945,786516.8539325843
Batman & Robin,6/20/1997,125000000,238207122,113207122,778816.199376947
Men in Black II,7/3/2002,140000000,441818803,301818803,777345.9189339256
TRON: Legacy,12/10/2010,170000000,400062763,230062763,775621.7520839132
True Lies,7/14/1994,115000000,378882411,263882411,774932.6145552561
Die Another Day,11/17/2002,140000000,431971116,291971116,773908.2365948037
Treasure Planet,11/26/2002,140000000,109578115,-30421885,773908.2365948037
Spider-Man,5/1/2002,139000000,821708551,682708551,773081.2013348164
Final Fantasy: The Spirits Within,7/2/2001,137000000,85131830,-51868170,771830.985915493
The Alamo,4/7/2004,145000000,25819961,-119180039,771276.5957446808
Batman Begins,6/10/2005,150000000,374218673,224218673,771208.2262210797
Pacific Rim,7/11/2013,180000000,407602906,227602906,770561.1397455436
Star Trek Beyond,7/7/2016,185000000,343471816,158471816,768821.5835231146
Shrek the Third,5/17/2007,160000000,798958165,638958165,767931.1933650745
Charlie and the Chocolate Factory,7/13/2005,150000000,474968763,324968763,767656.0900716479
Pirates of the Caribbean: The Curse of the Black Pearl,7/9/2003,140000000,655011224,515011224,761283.3061446438
The Last Samurai,12/5/2003,140000000,456758981,316758981,759631.036353771
Chicken Little,11/4/2005,150000000,314432665,164432665,759109.3117408907
Harry Potter and the Goblet of Fire,11/5/2005,150000000,895921036,745921036,759109.3117408907
Kong: Skull Island,3/8/2017,185000000,566652812,381652812,758815.5914044651
How to Train Your Dragon,3/5/2010,165000000,494878759,329878759,758164.0483203221
Shrek Forever After,5/16/2010,165000000,752600867,587600867,757002.271006813
Maleficent,5/28/2014,180000000,758539785,578539785,755214.1241823758
Hugo,11/22/2011,170000000,185770160,15770160,753305.6825835726
47 Ronin,12/6/2013,175000000,150962475,-24037525,750915.0436174367
The Legend of Tarzan,6/29/2016,180000000,356743061,176743061,748042.6218062736
Edge of Tomorrow,5/27/2014,178000000,370541256,192541256,746822.856135905
Fantastic Beasts and Where to Find Them,11/16/2016,180000000,809342332,629342332,745551.5424633024
Hulk,6/19/2003,137000000,245360480,108360480,744970.0924415443
Casino Royale,11/14/2006,150000000,599045960,449045960,744416.8734491315
Snow White and the Huntsman,5/30/2012,170000000,396600000,226600000,740811.7553752429
Mission: Impossible III,5/3/2006,150000000,397850012,247850012,740740.7407407408
Dinosaur,5/19/2000,127500000,354248063,226748063,739559.1647331787
Flushed Away,10/22/2006,149000000,64459316,-84540684,739454.094292804
X-Men: Apocalypse,5/18/2016,178000000,543934787,365934787,738534.0513986507
The Good Dinosaur,11/14/2015,175000000,331926147,156926147,737351.2657161155
Terminator 2: Judgment Day,7/1/1991,100000000,520000000,420000000,734214.3906020558
Lemony Snicket's A Series of Unfortunate Events,12/16/2004,140000000,209073645,69073645,734137.3885684322
Inception,7/14/2010,160000000,825532764,665532764,733907.9220773263
Inside Out,6/9/2015,175000000,857611174,682611174,733328.3047963862
A Bug's Life,11/25/1998,120000000,363258859,243258859,732153.7522879804
The Jungle Book,4/7/2016,175000000,966550600,791550600,731418.8271385642
Thor: The Dark World,10/29/2013,170000000,644571402,474571402,729397.732002111
Dante's Peak,2/7/1997,116000000,178127760,62127760,726817.0426065163
Suicide Squad,8/2/2016,175000000,745600054,570600054,726596.3321417153
Meet the Robinsons,3/23/2007,150000000,169332978,19332978,725738.5599411668
Mission: Impossible II,5/24/2000,125000000,546388105,421388105,725058.0046403712
Ratatouille,6/22/2007,150000000,623722818,473722818,720118.6755577319
Transformers,6/27/2007,150000000,709709780,559709780,720118.6755577319
Harry Potter and the Order of the Phoenix,6/28/2007,150000000,938212738,788212738,720118.6755577319
Cowboys & Aliens,7/29/2011,163000000,174822325,11822325,719503.851331965
Captain America: The Winter Soldier,3/20/2014,170000000,714766572,544766572,717081.7304447594
Wreck-It Ralph,11/1/2012,165000000,471222889,306222889,716702.6465874094
Guardians of the Galaxy,7/30/2014,170000000,773328629,603328629,714730.1683399761
Cars 3,6/15/2017,175000000,350170057,175170057,714416.9337225205
I Am Legend,12/14/2007,150000000,585349010,435349010,714163.2862937782
Bee Movie,10/28/2007,150000000,287594577,137594577,713684.1804764556
Dawn of the Planet of the Apes,6/26/2014,170000000,710644566,540644566,713536.2014690451
Bolt,11/21/2008,150000000,309979994,159979994,713511.045150979
The Curious Case of Benjamin Button,11/24/2008,150000000,333932083,183932083,713511.045150979
The Chronicles of Narnia: The Voyage of the Dawn Treader,8/13/2010,155000000,415686217,260686217,709993.0374876324
X-Men: First Class,5/24/2011,160000000,353624124,193624124,708836.5334349332
Harry Potter and the Philosopher's Stone,11/16/2001,125000000,976475550,851475550,707413.6955291455
How the Grinch Stole Christmas,11/17/2000,123000000,345141403,222141403,706896.551724138
Madagascar: Escape 2 Africa,10/30/2008,150000000,603900354,453900354,706131.5758503
Alice Through the Looking Glass,5/25/2016,170000000,299370084,129370084,705341.5097627563
Bad Boys II,7/18/2003,130000000,273339556,143339556,704225.3521126761
X-Men Origins: Wolverine,4/28/2009,150000000,373062864,223062864,701406.5539428401
Star Trek,5/6/2009,150000000,385680446,235680446,701406.5539428401
Angels & Demons,5/13/2009,150000000,356613439,206613439,701406.5539428401
The Perfect Storm,3/15/2000,120000000,325756637,205756637,700934.5794392524
Interstellar,11/5/2014,165000000,675120017,510120017,698705.4892843985
Big Hero 6,10/24/2014,165000000,652105443,487105443,698705.4892843985
Transformers: Revenge of the Fallen,6/19/2009,150000000,836297228,686297228,696537.2809970699
Night at the Museum: Battle of the Smithsonian,5/20/2009,150000000,413106170,263106170,695432.8605935287
G-Force,7/21/2009,150000000,292817841,142817841,694978.5483288083
Star Wars: Episode I - The Phantom Menace,5/19/1999,115000000,924317558,809317558,691937.4247894104
Prince of Persia: The Sands of Time,5/19/2010,150000000,335154643,185154643,688183.8827334663
The Last Airbender,6/30/2010,150000000,318502923,168502923,688038.6769474935
The Sorcerer's Apprentice,7/13/2010,150000000,215283742,65283742,688038.6769474935
Stealth,7/28/2005,135000000,76932943,-58067057,687372.7087576374
Fast & Furious 6,5/6/2013,160000000,788679850,628679850,686857.4126939835
Independence Day: Resurgence,6/22/2016,165000000,389681935,224681935,685705.7366557508
The Incredible Hulk,6/12/2008,150000000,163712074,13712074,685510.5911386331
Harry Potter and the Prisoner of Azkaban,5/31/2004,130000000,789804554,659804554,685292.5672113864
Doctor Strange,10/25/2016,165000000,677718395,512718395,683645.9459795404
Tomorrow Never Dies,12/11/1997,110000000,333011068,223011068,681959.0824550526
Hancock,7/1/2008,150000000,624029371,474029371,681929.7703260534
The Hunger Games: Mockingjay - Part 2,11/18/2015,160000000,653428261,493428261,676461.262023042
War of the Worlds,6/28/2005,132000000,591739379,459739379,675537.3592630501
Atlantis: The Lost Empire,6/2/2001,120000000,186053725,66053725,674157.3033707865
Rush Hour 3,8/8/2007,140000000,258022233,118022233,673345.6138747673
Godzilla,5/14/2014,160000000,529076069,369076069,672551.4922236233
Mars Needs Moms,3/9/2011,150000000,38992758,-111007242,671240.0488662755
Tora! Tora! Tora!,1/26/1970,25485000,29548291,4063291,670657.8947368421
Kingdom of Heaven,5/3/2005,130000000,211643158,81643158,668724.279835391
Sahara,4/6/2005,130000000,119269486,-10730514,668036.9989722508
Star Wars: Episode II - Attack of the Clones,5/15/2002,120000000,649398328,529398328,667408.2313681869
Kung Fu Panda 2,5/25/2011,150000000,665692281,515692281,664534.2500952499
Stuart Little 2,7/19/2002,120000000,169956806,49956806,664084.1173215274
Warcraft,5/25/2016,160000000,433677183,273677183,663850.8327178883
Thor,4/21/2011,150000000,449326618,299326618,663822.5558053495
Miami Vice,7/27/2006,135000000,163794509,28794509,662089.2594409024
The Mummy: Tomb of the Dragon Emperor,7/1/2008,145000000,401128639,256128639,659198.7779818516
The Day After Tomorrow,5/26/2004,125000000,544272402,419272402,658935.1607801793
Batman Forever,6/16/1995,100000000,336529144,236529144,655737.7049180327
Beauty and the Beast,3/16/2017,160000000,1262886337,1102886337,654332.499059397
Dark Shadows,5/8/2012,150000000,245527149,95527149,652698.9099928204
Charlie's Angels: Full Throttle,6/27/2003,120000000,259175788,139175788,652528.5481239804
Wrath of the Titans,3/27/2012,150000000,301000000,151000000,651932.9812895234
Starship Troopers,11/6/1997,105000000,121214377,16214377,650154.7987616099
Terminator Genisys,6/23/2015,155000000,440603537,285603537,649475.8101686961
Iron Man,4/30/2008,140000000,585174222,445174222,646257.2473134163
Lara Croft: Tomb Raider,6/11/2001,115000000,274703340,159703340,646067.415730337
Frozen,11/27/2013,150000000,1274219009,1124219009,643641.4659578028
Mission: Impossible - Ghost Protocol,12/7/2011,145000000,694713380,549713380,642525.435144812
White House Down,6/27/2013,150000000,205366737,55366737,642134.2831212863
The Island,7/20/2005,126000000,162949164,36949164,641547.8615071283
The Greatest Story Ever Told,2/15/1965,20000000,15473333,-4526667,641025.641025641
Windtalkers,6/14/2002,115000000,77628265,-37371735,639244.0244580322
The Hunchback of Notre Dame,6/21/1996,100000000,100138851,138851,636942.6751592357
Eraser,6/21/1996,100000000,242295562,142295562,636942.6751592357
The Patriot,6/28/2000,110000000,215294342,105294342,636574.074074074
Cutthroat Island,12/22/1995,98000000,10017322,-87982678,634715.0259067357
King Arthur,7/7/2004,120000000,203567857,83567857,633579.7254487856
Zootopia,2/11/2016,150000000,1023784195,873784195,632615.1043182308
Madagascar 3: Europe's Most Wanted,6/6/2012,145000000,746921274,601921274,631868.8501730013
Rise of the Guardians,11/21/2012,145000000,306941670,161941670,631530.3504775676
Waterloo,10/26/1970,25000000,3052000,-21948000,631313.1313131313
Mad Max: Fury Road,5/13/2015,150000000,378858340,228858340,630768.9072979962
Pan,9/24/2015,150000000,128388320,-21611680,630681.3881717809
Mission: Impossible - Rogue Nation,7/23/2015,150000000,682330139,532330139,629416.4051091828
Jurassic World,6/9/2015,150000000,1513528810,1363528810,628567.1183969025
Superman II,12/4/1980,54000000,190458706,136458706,625724.2178447277
Mutiny on the Bounty,11/8/1962,19000000,13680000,-5320000,625000.0
4: Rise of the Silver Surfer,6/13/2007,130000000,289047763,159047763,623944.094609123
The Bad News Bears,4/7/1976,35000000,35323292,323292,623885.918003565
Moana,11/23/2016,150000000,643034466,493034466,621292.9520527519
War for the Planet of the Apes,7/11/2017,152000000,369907963,217907963,620950.5445572868
National Treasure: Book of Secrets,12/13/2007,130000000,457363168,327363168,618941.5147879411
Australia,11/18/2008,130000000,49554002,-80445998,618376.2391308484
Captain America: The First Avenger,7/22/2011,140000000,370569774,230569774,617978.7680151847
The Great Wall,12/16/2016,150000000,331957105,181957105,617693.204139368
Mr. Peabody & Sherman,2/7/2014,145000000,272912430,127912430,617596.8242745367
The Da Vinci Code,5/17/2006,125000000,767820459,642820459,616067.0280926565
The Fall of the Roman Empire,3/24/1964,19000000,4750000,-14250000,614886.7313915858
Kung Fu Panda 3,1/23/2016,145000000,521170825,376170825,611527.9341742897
Watchmen,3/5/2009,130000000,185258983,55258983,611163.608497995
How to Train Your Dragon 2,6/12/2014,145000000,609123048,464123048,608366.9333691361
The Aviator,12/17/2004,116000000,102000000,-14000000,608285.2648138438
Wonder Woman,5/30/2017,149000000,820580447,671580447,608274.989283746
Ali,12/11/2001,107000000,87713825,-19286175,605546.1233729485
Rango,3/2/2011,135000000,245724603,110724603,604116.0439796479
Gladiator,5/1/2000,103000000,457640427,354640427,600583.0903790088
X2,4/24/2003,110000000,407711549,297711549,599455.0408719346
Ghostbusters,7/14/2016,144000000,229147509,85147509,598434.0974450189
Exodus: Gods and Kings,12/3/2014,140000000,268031828,128031828,596221.6581776058
Sleepy Hollow,11/18/1999,100000000,206071502,106071502,594177.0647653
End of Days,11/24/1999,100000000,211989043,111989043,594177.0647653
Megamind,10/28/2010,130000000,321887208,191887208,594141.7622244668
Kung Fu Panda,6/4/2008,130000000,631744560,501744560,594109.1789868154
Bicentennial Man,12/17/1999,100000000,93700000,-6300000,592417.0616113744
Cars,6/8/2006,120000000,461983149,341983149,591424.3469689502
Who Framed Roger Rabbit,6/21/1988,70000000,329803958,259803958,590717.2995780591
Judge Dredd,6/30/1995,90000000,113493481,23493481,590163.9344262296
Die Hard: With a Vengeance,5/19/1995,90000000,366101666,276101666,590163.9344262296
Last Action Hero,6/18/1993,85000000,137298489,52298489,588642.6592797784
Gods of Egypt,2/25/2016,140000000,150680864,10680864,587909.2268153797
Twister,5/10/1996,92000000,494471524,402471524,587484.0357598979
Home on the Range,4/2/2004,110000000,103951461,-6048539,585106.3829787234
The Mask of Zorro,7/16/1998,95000000,250288523,155288523,581395.3488372093
Star Wars: Episode III - Revenge of the Sith,5/17/2005,113000000,850000000,737000000,580976.8637532133
The BFG,6/1/2016,140000000,183345589,43345589,580869.4786281523
Around the World in 80 Days,6/16/2004,110000000,72178895,-37821105,580781.4149947201
The Croods,3/20/2013,135000000,585178928,450178928,580567.7522566883
What Lies Beneath,7/21/2000,100000000,155464351,55464351,578703.7037037037
Ocean's Twelve,12/9/2004,110000000,362744280,252744280,578034.6820809249
Turbo,7/11/2013,135000000,282570682,147570682,577920.8548091577
Happy Feet Two,11/17/2011,130000000,150406466,20406466,576057.2866815556
The Emperor's New Groove,12/9/2000,100000000,169327687,69327687,574712.643678161
The Adventures of Tintin,10/25/2011,130000000,371940071,241940071,574636.4319497857
Clash of the Titans,4/1/2010,125000000,232713139,107713139,573370.8241402878
Swordfish,6/7/2001,102000000,147080413,45080413,573033.7078651686
Home,3/18/2015,135000000,368871007,233871007,570585.6744956657
The Revenant,12/25/2015,135000000,532950503,397950503,569822.2154687737
Batman Returns,6/19/1992,80000000,280000000,200000000,569395.0177935943
Prometheus,5/30/2012,130000000,403170142,273170142,566503.1070516563
Minority Report,6/20/2002,102000000,358372926,256372926,566352.0266518601
Mr. & Mrs. Smith,6/7/2005,110000000,478207520,368207520,565552.6992287918
The Bourne Legacy,8/8/2012,130000000,276572938,146572938,564287.5435695094
A.I. Artificial Intelligence,6/29/2001,100000000,235926552,135926552,563380.2816901408
Planet of the Apes,7/25/2001,100000000,362211740,262211740,563380.2816901408
The Devil's Own,3/12/1997,90000000,140807547,50807547,562500.0
Penguins of Madagascar,11/22/2014,132000000,373552094,241552094,562151.8491388855
The Fifth Element,5/7/1997,90000000,263920180,173920180,562148.6570893192
The Abyss,8/9/1989,70000000,90000098,20000098,561797.7528089888
Men in Black,7/2/1997,90000000,589390539,499390539,560747.6635514018
Contact,7/11/1997,90000000,171120329,81120329,560747.6635514018
Teenage Mutant Ninja Turtles: Out of the Shadows,6/1/2016,135000000,245623848,110623848,560124.1401057183
G.I. Joe: Retaliation,3/26/2013,130000000,371876278,241876278,559065.242913848
The Hunger Games: Catching Fire,11/15/2013,130000000,847423452,717423452,557774.7362369084
55 Days at Peking,5/6/1963,17000000,10000000,-7000000,557377.0491803279
After Earth,5/30/2013,130000000,243843127,113843127,556735.6447855283
R.I.P.D.,7/18/2013,130000000,61648500,-68351500,555847.7319274661
The Road to El Dorado,3/31/2000,95000000,76432727,-18567273,554582.6036193812
Speed Racer,5/9/2008,120000000,93945766,-26054234,553934.7834114997
Sherlock Holmes: A Game of Shadows,11/22/2011,125000000,334615000,209615000,553901.2371938034
The Chronicles of Riddick,6/11/2004,105000000,115772733,10772733,553505.5350553506
K-19: The Widowmaker,7/19/2002,100000000,35168966,-64831034,553403.4311012728
The Adventures of Pluto Nash,8/15/2002,100000000,7103973,-92896027,553403.4311012728
Harry Potter and the Deathly Hallows: Part 2,7/7/2011,125000000,1342000000,1217000000,553288.303042643
Fast Five,4/20/2011,125000000,626137675,501137675,553185.4631711246
Gangs of New York,12/14/2002,100000000,193772504,93772504,552791.597567717
Harry Potter and the Chamber of Secrets,11/13/2002,100000000,876688482,776688482,551571.9801434086
The Mummy Returns,4/28/2001,98000000,433013274,335013274,551491.2774338773
Mulan,6/18/1998,90000000,304320254,214320254,551470.5882352942
Backdraft,5/24/1991,75000000,152368585,77368585,551470.5882352941
The Cotton Club,12/14/1984,58000000,25928721,-32071279,550807.2174738841
Pompeii,2/18/2014,130000000,117831631,-12168369,550164.414519262
Hollow Man,8/4/2000,95000000,190213455,95213455,549768.5185185185
Enemy of the State,11/20/1998,90000000,250649836,160649836,549115.3142159854
Babe: Pig in the City,11/25/1998,90000000,69131860,-20868140,549115.3142159854
Meet Joe Black,11/12/1998,90000000,142940100,52940100,548780.487804878
Payback,2/5/1999,90000000,161626121,71626121,547112.462006079
Night at the Museum,10/20/2006,110000000,574480841,464480841,545905.7071960298
How Do You Know,12/17/2010,120000000,48668907,-71331093,544902.2127570689
The Green Hornet,1/12/2011,120000000,227817248,107817248,544902.2127570689
My Fair Lady,10/21/1964,17000000,72070731,55070731,544871.7948717949
Ant-Man,7/14/2015,130000000,519311965,389311965,544721.6472382613
Night at the Museum: Secret of the Tomb,12/17/2014,127000000,349424282,222424282,543415.4732207422
Total Recall,8/2/2012,125000000,198802074,73802074,542584.1765091437
Peter Pan,12/25/2003,100000000,121975011,21975011,539956.8034557236
Die Hard 2,7/2/1990,70000000,240031094,170031094,536809.8159509202
Knight and Day,6/15/2010,117000000,261930431,144930431,536783.4285321038
Paint Your Wagon,10/15/1969,20000000,31678778,11678778,536193.0294906166
Ghost Rider,2/16/2007,110000000,228738393,118738393,535665.5888425728
The Insider,10/28/1999,90000000,60289912,-29710088,534759.35828877
Toy Story 2,10/30/1999,90000000,497366869,407366869,534759.35828877
Rambo III,5/24/1988,63000000,189015611,126015611,533898.3050847457
Hidalgo,3/5/2004,100000000,108103450,8103450,533617.9295624333
Supernova,1/14/2000,90000000,14828081,-75171919,533175.3554502369
The Hunger Games: Mockingjay - Part 1,11/18/2014,125000000,752100229,627100229,532340.7662300053
Hercules,6/26/1997,85000000,252712101,167712101,529595.015576324
Driven,4/27/2001,94000000,54744738,-39255262,528981.4293753518
Air Force One,7/25/1997,85000000,315156409,230156409,528606.9651741293
Charlie's Angels,11/2/2000,92000000,264105545,172105545,528431.9356691557
Live Free or Die Hard,6/20/2007,110000000,383531464,273531464,528087.0287423367
Doctor Dolittle,12/19/1967,18000000,9000000,-9000000,527859.2375366569
Catwoman,7/22/2004,100000000,82102379,-17897621,527704.4854881266
Noah,3/20/2014,125000000,362637473,237637473,527265.9782682054
Mission to Mars,3/10/2000,90000000,60874615,-29125385,525700.9345794393
Teenage Mutant Ninja Turtles,8/7/2014,125000000,477200000,352200000,525536.8884852766
National Treasure,11/19/2004,100000000,347451894,247451894,525486.0746190225
The Lord of the Rings: The Fellowship of the Ring,12/18/2001,93000000,871368364,778368364,525127.0468661773
Jurassic Park III,7/18/2001,93000000,368780809,275780809,523943.661971831
Life of Pi,11/20/2012,120000000,609016565,489016565,522645.8072917801
Gone in Sixty Seconds,6/9/2000,90000000,237202299,147202299,522041.76334106724
Constantine,2/8/2005,100000000,230884728,130884728,521376.4337851929
The Twilight Saga: Breaking Dawn - Part 2,11/13/2012,120000000,829000000,709000000,521238.2884272069
Spy Game,11/18/2001,92000000,143049560,51049560,520656.4799094511
Black Hawk Down,12/28/2001,92000000,172989651,80989651,519480.5194805195
What Dreams May Come,10/2/1998,85000000,71485043,-13514957,518292.68292682926
Trolls,10/13/2016,125000000,346864462,221864462,517108.0011086795
Oblivion,4/10/2013,120000000,286168572,166168572,516060.22422816744
Assassin's Creed,12/21/2016,125000000,240697856,115697856,514744.3367828067
Monster Trucks,12/21/2016,125000000,64493915,-60506085,514744.3367828067
Lara Croft Tomb Raider: The Cradle of Life,7/21/2003,95000000,156505388,61505388,514626.218851571
Cast Away,12/22/2000,90000000,429632142,339632142,513992.00456881785
The Wolverine,7/23/2013,120000000,415440673,295440673,513090.2140868918
Annie,6/18/1982,50000000,57059003,7059003,512820.5128205128
Ben-Hur,12/26/1959,15000000,146900000,131900000,511945.3924914676
Fantastic Four,6/29/2005,100000000,330579719,230579719,511770.72671443195
Finding Nemo,5/30/2003,94000000,940335536,846335536,511703.8649972782
The Boss Baby,3/23/2017,125000000,498814908,373814908,511197.26489015395
RoboCop,1/30/2014,120000000,242688965,122688965,511114.61319272
Mission: Impossible,5/22/1996,80000000,457696359,377696359,510529.6745373325
The Mummy,6/6/2017,125000000,407778013,282778013,510297.8098018003
The Lord of the Rings: The Return of the King,12/1/2003,94000000,1118888979,1024888979,510037.9815518177
Heaven's Gate,11/19/1980,44000000,3484331,-40515669,509849.36268829665
Gulliver's Travels,12/25/2010,112000000,237382724,125382724,508575.39857326436
Hook,12/11/1991,70000000,300854823,230854823,507614.21319796954
Rush Hour 2,8/3/2001,90000000,347325802,257325802,507042.25352112675
Town & Country,4/27/2001,90000000,10372291,-79627709,506471.58131682617
The A-Team,6/10/2010,110000000,177238796,67238796,504668.18067120865
Space Jam,11/15/1996,80000000,250200000,170200000,504413.6191677175
Ransom,11/8/1996,80000000,309492681,229492681,504413.6191677175
