Valley Girl,4/8/1983,350000,17343596,16993596,49.553131428571426
Chasing Amy,4/4/1997,250000,12021272,11771272,48.085088
An Inconvenient Truth,1/24/2006,1000000,46243000,45243000,46.243
Blazing Saddles,2/7/1974,2600000,119500000,116900000,45.96153846153846
Four Weddings and a Funeral,3/9/1994,6000000,254700832,248700832,42.45013866666667
Roger & Me,9/1/1989,160000,6706368,6546368,41.9148
Frankenstein,11/21/1931,291000,12000000,11709000,41.23711340206186
Paranormal Activity 3,10/19/2011,5000000,205703818,200703818,41.1407636
The Godfather,3/14/1972,6000000,245066411,239066411,40.844401833333336
Phantasm,3/28/1979,300000,11988469,11688469,39.96156333333333
Psycho,6/16/1960,806948,32000000,31193052,39.655591190510414
Look Who's Talking,10/12/1989,7500000,296000000,288500000,39.46666666666667
From Russia with Love,10/11/1963,2000000,78898765,76898765,39.4493825
Annabelle,10/2/2014,6500000,255273813,248773813,39.272894307692304
ഗോഡ്ഫാദർ,3/3/1991,18000,700000,682000,38.888888888888886
Soodhu Kavvum,5/1/2013,310000,12000000,11690000,38.70967741935484
Saw II,10/28/2005,4000000,152925093,148925093,38.23127325
The Last Exorcism,8/27/2010,1800000,67738090,65938090,37.63227222222222
Tom Jones,10/6/1963,1000000,37600000,36600000,37.6
Rear Window,8/1/1954,1000000,36764313,35764313,36.764313
Fantasia,11/13/1940,2280000,83320000,81040000,36.54385964912281
One Flew Over the Cuckoo's Nest,11/18/1975,3000000,108981275,105981275,36.32709166666667
House of Wax,4/10/1953,658000,23800000,23142000,36.170212765957444
The Kid Stays in the Picture,1/18/2002,40000,1434436,1394436,35.8609
Dirty Dancing,8/21/1987,6000000,213954274,207954274,35.659045666666664
피에타,9/5/2012,103000,3623330,3520330,35.17796116504854
Ghoulies,11/8/1984,1000000,35000000,34000000,35.0
Das Leben der Anderen,3/15/2006,2000000,70000000,68000000,35.0
The Graduate,12/21/1967,3000000,104945305,101945305,34.981768333333335
The Sound of Music,3/2/1965,8200000,286214286,278014286,34.904181219512196
Courageous,9/30/2011,1000000,34522221,33522221,34.522221
Kingdom of the Spiders,8/24/1977,500000,17000000,16500000,34.0
The Collector,7/9/2009,3400000,114000000,110600000,33.529411764705884
Pretty Woman,3/23/1990,14000000,463000000,449000000,33.07142857142857
Intouchables,11/2/2011,13000000,426480871,413480871,32.80622084615385
Police Academy,3/22/1984,4500000,146198896,141698896,32.488643555555555
Pinocchio,2/23/1940,2600000,84300000,81700000,32.42307692307692
Zombadings 1: Patayin sa Shokot si Remington,8/31/2011,22361,721651,699290,32.27275166584678
Mickey,8/1/1918,250000,8000000,7750000,32.0
Porky's,11/13/1981,4000000,125728258,121728258,31.4320645
Juno,12/5/2007,7500000,231411584,223911584,30.854877866666666
Young Frankenstein,12/15/1974,2800000,86273333,83473333,30.811904642857144
Split,11/15/2016,9000000,276921998,267921998,30.76911088888889
Lights Out,7/21/2016,4900000,148868835,143968835,30.381394897959183
Grease,7/7/1978,6000000,181813770,175813770,30.302295
Parts Per Billion,3/25/2014,500000,15000000,14500000,30.0
Lost in Translation,8/31/2003,4000000,119723856,115723856,29.930964
The Empire Strikes Back,5/17/1980,18000000,538400000,520400000,29.91111111111111
Cat People,12/5/1942,134000,4000000,3866000,29.850746268656717
दंगल,12/23/2016,10400000,310000000,299600000,29.807692307692307
The Purge,5/31/2013,3000000,89328627,86328627,29.776209
The Sting,12/25/1973,5500000,159616327,154116327,29.021150363636362
Ultimo tango a Parigi,10/14/1972,1250000,36144000,34894000,28.9152
Rocky II,6/15/1979,7000000,200182160,193182160,28.59745142857143
Paranormal Activity 4,10/17/2012,5000000,142817992,137817992,28.5635984
Wolf Creek,1/1/2005,1000000,27762648,26762648,27.762648
Citizen Kane,4/30/1941,839727,23217674,22377947,27.649074044302495
The King's Speech,9/6/2010,15000000,414211549,399211549,27.614103266666667
"#Pellichoopulu",7/29/2016,200000,5500000,5300000,27.5
The Cherry Orchard,1/1/1999,5,135,130,27.0
A Star Is Born,12/16/1976,6000000,161000000,155000000,26.833333333333332
Pulp Fiction,9/10/1994,8000000,213928762,205928762,26.74109525
Death Race 2000,4/27/1975,300000,8000000,7700000,26.666666666666668
The Woman in Black 2: Angel of Death,12/30/2014,1000000,26501323,25501323,26.501323
Home Alone,11/9/1990,18000000,476684675,458684675,26.482481944444444
Tupac: Resurrection,1/23/2003,300000,7808524,7508524,26.028413333333333
Dog Day Afternoon,8/11/1975,1800000,46665856,44865856,25.925475555555554
Sinister,3/29/2012,3000000,77712439,74712439,25.904146333333333
Dope,6/19/2015,700000,17986781,17286781,25.69540142857143
Thunderball,12/16/1965,5500000,141195658,135695658,25.671937818181817
Your Sister's Sister,9/11/2011,125000,3200000,3075000,25.6
The Fault in Our Stars,5/16/2014,12000000,307166834,295166834,25.597236166666665
Black Swan,12/2/2010,13000000,327803731,314803731,25.215671615384615
Slumdog Millionaire,5/12/2008,15000000,377910544,362910544,25.194036266666668
The Lords of Flatbush,5/1/1974,160000,4000000,3840000,25.0
Per qualche dollaro in più,12/18/1965,600000,15000000,14400000,25.0
The House on Sorority Row,1/21/1983,425000,10604986,10179986,24.952908235294117
The Conjuring,7/18/2013,13000000,318000141,305000141,24.46154930769231
Sling Blade,8/30/1996,1000000,24444121,23444121,24.444121
I Was a Teenage Werewolf,6/19/1957,82000,2000000,1918000,24.390243902439025
A Haunted House,1/11/2013,2500000,60141683,57641683,24.0566732
Magic Mike,6/28/2012,7000000,167221571,160221571,23.888795857142856
Airplane!,7/2/1980,3500000,83453539,79953539,23.843868285714287
Top Gun,5/16/1986,15000000,356830601,341830601,23.788706733333335
American Beauty,9/15/1999,15000000,356296601,341296601,23.753106733333333
M*A*S*H,1/24/1970,3500000,81600000,78100000,23.314285714285713
Flashdance,4/14/1983,4000000,92921203,88921203,23.23030075
Live and Let Die,7/5/1973,7000000,161777836,154777836,23.111119428571428
Platoon,12/18/1986,6000000,138530565,132530565,23.0884275
Deliverance,7/30/1972,2000000,46122355,44122355,23.0611775
Ghost,7/12/1990,22000000,505000000,483000000,22.954545454545453
Fatal Attraction,9/11/1987,14000000,320145693,306145693,22.8675495
The French Connection,10/9/1971,1800000,41158757,39358757,22.86597611111111
My Left Foot: The Story of Christy Brown,7/21/1989,645180,14743391,14098211,22.85159335379274
War Room,8/28/2015,3000000,67790117,64790117,22.596705666666665
Good Will Hunting,12/5/1997,10000000,225933435,215933435,22.5933435
Swingers,10/18/1996,200000,4505922,4305922,22.52961
Death Wish 2,2/20/1982,2000000,45000000,43000000,22.5
The Last Picture Show,10/3/1971,1300000,29133000,27833000,22.41
Billy Elliot,5/18/2000,5000000,110000000,105000000,22.0
A Hard Day's Night,7/6/1964,560000,12299668,11739668,21.963692857142856
Bend It Like Beckham,4/11/2002,3500159,76578641,73078482,21.878617799934233
Peter Pan,2/5/1953,4000000,87404651,83404651,21.85116275
The Omen,6/6/1976,2800000,60922980,58122980,21.75820714285714
Taxi Driver,2/7/1976,1300000,28262574,26962574,21.74044153846154
Raiders of the Lost Ark,6/12/1981,18000000,389925971,371925971,21.662553944444443
American Pie,7/9/1999,11000000,235483004,224483004,21.40754581818182
The Fog,2/8/1980,1000000,21378361,20378361,21.378361
Beverly Hills Cop,11/29/1984,15000000,316360478,301360478,21.090698533333335
Ouija,10/24/2014,5000000,103590271,98590271,20.7180542
Howl,8/26/2010,30000,617000,587000,20.566666666666666
The Passion of the Christ,2/25/2004,30000000,611899420,581899420,20.396647333333334
Cabin Fever,8/15/2003,1500000,30553394,29053394,20.368929333333334
Cyborg,4/7/1989,500000,10166459,9666459,20.332918
[REC],4/10/2007,1500000,30448000,28948000,20.298666666666666
Bonnie and Clyde,7/18/1967,2500000,50700000,48200000,20.28
Back to the Future,7/3/1985,19000000,381109762,362109762,20.05840852631579
Home Alone 2: Lost in New York,11/19/1992,18000000,358991681,340991681,19.943982277777778
Fahrenheit 9/11,6/25/2004,6000000,119114517,113114517,19.8524195
Fat Pizza,4/10/2003,400000,7888102,7488102,19.720255
The Visit,9/10/2015,5000000,98450062,93450062,19.6900124
Pelle Svanslös,12/25/1981,48740,955401,906661,19.601990151826016
Driving Miss Daisy,12/13/1989,7500000,145793296,138293296,19.439106133333333
The Lazarus Effect,1/29/2015,3300000,64110728,60810728,19.427493333333334
Dances with Wolves,11/9/1990,22000000,424208848,402208848,19.282220363636362
Tadpole,11/1/2002,150000,2891288,2741288,19.275253333333332
Beyond the Valley of the Dolls,7/17/1970,2090000,40000000,37910000,19.138755980861244
Адмиралъ,6/6/2008,2000000,38135878,36135878,19.067939
Carrie,11/3/1976,1800000,33800000,32000000,18.77777777777778
大鱼·海棠,7/8/2016,4531653,84552250,80020597,18.65814747951796
From Here to Eternity,8/28/1953,1650000,30500000,28850000,18.484848484848484
The Grudge,10/22/2004,10000000,183474602,173474602,18.3474602
千と千尋の神隠し,7/20/2001,15000000,274925095,259925095,18.32833966666667
Good Guys Wear Black,6/1/1978,1000000,18300000,17300000,18.3
No se Aceptan Devoluciones,7/20/2013,5500000,99067206,93567206,18.012219272727272
Aladdin,11/25/1992,28000000,504050219,476050219,18.001793535714285
The Howling,4/3/1981,1000000,17985893,16985893,17.985893
Another Earth,7/22/2011,100000,1776935,1676935,17.76935
Return of the Jedi,5/23/1983,32350000,572700000,540350000,17.7032457496136
Mrs. Doubtfire,11/24/1993,25000000,441286195,416286195,17.6514478
Can't Buy Me Love,8/14/1987,1800000,31623833,29823833,17.568796111111112
The Getaway,12/13/1972,3352254,58831997,55479743,17.549981892780202
The Lion King,6/23/1994,45000000,788241776,743241776,17.516483911111113
Children of the Corn,3/9/1984,800000,14000000,13200000,17.5
ना तु�?जानो ना हम,5/9/2002,350000,6100000,5750000,17.428571428571427
Le fabuleux destin d'Amélie Poulain,4/25/2001,10000000,173921954,163921954,17.3921954
Friday the 13th Part 2,5/1/1981,1250000,21722776,20472776,17.3782208
The Station Agent,1/26/2003,500000,8679814,8179814,17.359628
Paranormal Activity: The Marked Ones,1/1/2014,5000000,86362372,81362372,17.2724744
Butch Cassidy and the Sundance Kid,9/23/1969,6000000,102308889,96308889,17.0514815
Mary Poppins,8/27/1964,6000000,102272727,96272727,17.0454545
Every Which Way But Loose,12/19/1978,5,85,80,17.0
El secreto de sus ojos,8/13/2009,2000000,33965843,31965843,16.9829215
The Poseidon Adventure,12/1/1972,5000000,84563118,79563118,16.9126236
The Crying Game,9/2/1992,3705538,62548947,58843409,16.879855772630048
The Sixth Sense,8/6/1999,40000000,672806292,632806292,16.8201573
Wind River,8/3/2017,11000000,184770205,173770205,16.797291363636365
Hostel,1/6/2005,4800000,80578934,75778934,16.787277916666667
Lovely & Amazing,8/31/2001,250000,4186931,3936931,16.747724
The Imitation Game,11/14/2014,14000000,233555708,219555708,16.68255057142857
The Piano,5/19/1993,7000000,116700000,109700000,16.67142857142857
Bei Jing yu shang Xi Ya Tu,3/20/2013,4881000,81350000,76469000,16.666666666666668
28 Days Later,10/31/2002,5000000,82719885,77719885,16.543977
Rain Man,12/11/1988,25000000,412800000,387800000,16.512
The Bodyguard,11/25/1992,25000000,411006740,386006740,16.4402696
Benvenuti al sud,10/1/2010,4000000,65584679,61584679,16.39616975
Saw III,10/27/2006,10000000,163876815,153876815,16.3876815
Moonlight,10/21/2016,4000000,65046687,61046687,16.26167175
Diamonds Are Forever,12/13/1971,7200000,116019547,108819547,16.113825972222223
There's Something About Mary,7/15/1998,23000000,369884651,346884651,16.08194134782609
Breakout,5/21/1975,1000000,16000000,15000000,16.0
Lights of New York,7/18/1928,75000,1200000,1125000,16.0
ദൃശ്യം,12/19/2013,750000,12000000,11250000,16.0
La Marche de l'empereur,1/26/2005,8000000,127392239,119392239,15.924029875
Rocky III,5/28/1982,17000000,270000000,253000000,15.882352941176471
Don't Breathe,8/25/2016,9900000,157100845,147200845,15.868772222222223
Airport 1975,10/18/1974,3000000,47000000,44000000,15.666666666666666
Minions,6/17/2015,74000000,1156730962,1082730962,15.631499486486486
Dumb and Dumber,12/16/1994,16000000,247275374,231275374,15.454710875
The Mask,7/29/1994,23000000,351583407,328583407,15.286235086956522
Midnight Express,9/12/1978,2300000,35000000,32700000,15.217391304347826
Missing in Action,11/16/1984,1500000,22812411,21312411,15.208274
Close Encounters of the Third Kind,11/16/1977,20000000,303788635,283788635,15.18943175
Crash,1/13/2004,6500000,98410061,91910061,15.140009384615384
Beauty and the Beast,11/13/1991,25000000,377350553,352350553,15.09402212
Bob & Carol & Ted & Alice,9/17/1969,2000000,30000000,28000000,15.0
Rane,5/27/1998,10000,150000,140000,15.0
西游记之大圣归来,7/10/2015,10000000,150000000,140000000,15.0
Beverly Hills Cop II,5/18/1987,20000000,299965036,279965036,14.9982518
Teenage Mutant Ninja Turtles,3/30/1990,13500000,202000000,188500000,14.962962962962964
Neighbors,5/8/2014,18000000,268157400,250157400,14.897633333333333
King Kong,4/7/1933,672000,10000000,9328000,14.880952380952381
La La Land,11/29/2016,30000000,445435700,415435700,14.847856666666667
The Longest Yard,8/21/1974,2900000,43008075,40108075,14.830370689655172
The Prince,8/22/2014,18000000,266586800,248586800,14.810377777777777
Prom Night,7/18/1980,1000000,14796236,13796236,14.796236
Scary Movie,7/7/2000,19000000,278019771,259019771,14.63261952631579
Play Misty for Me,11/3/1971,725000,10600000,9875000,14.620689655172415
Schindler's List,11/29/1993,22000000,321365567,299365567,14.607525772727273
Jurassic Park,6/11/1993,63000000,920100000,857100000,14.604761904761904
Hellraiser,9/11/1987,1000000,14564027,13564027,14.564027
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,11/1/2006,18000000,261572744,243572744,14.531819111111112
Twins,12/9/1988,15000000,216614388,201614388,14.4409592
Dead Poets Society,6/2/1989,16400000,235860116,219460116,14.381714390243902
The Silence of the Lambs,2/1/1991,19000000,272742922,253742922,14.354890631578947
Boy,2/14/2010,3,43,40,14.333333333333334
"\"도가�?\"\"Based on actual events that took place at Gwangju Inhwa School for the hearing-impaired\"",9/22/2011,2200000,31500000,29300000,14.318181818181818
Fifty Shades of Grey,2/11/2015,40000000,571006128,531006128,14.2751532
Overboard,12/16/1987,1880006,26713187,24833181,14.209096673095724
The Twilight Saga: New Moon,3/15/2009,50000000,709827462,659827462,14.19654924
Like Crazy,10/28/2011,250000,3542353,3292353,14.169412
A Nightmare on Elm Street,11/14/1984,1800000,25504513,23704513,14.169173888888889
Guess Who's Coming to Dinner,12/11/1967,4000000,56666667,52666667,14.16666675
The Black Stallion,10/17/1979,2700000,37799643,35099643,13.999867777777778
Bean,7/3/1997,18000000,251212670,233212670,13.956259444444445
The Man with the Golden Gun,12/1/1974,7000000,97572000,90572000,13.938857142857144
Saw IV,10/25/2007,10000000,139352633,129352633,13.9352633
The Aristocats,12/23/1970,4000000,55675257,51675257,13.91881425
Gremlins,6/7/1984,11000000,153083102,142083102,13.916645636363636
It Happened One Night,2/22/1934,325000,4500000,4175000,13.846153846153847
Leaving Las Vegas,10/27/1995,3600000,49800000,46200000,13.833333333333334
In the Heat of the Night,8/2/1967,2000000,27379978,25379978,13.689989
The Best Exotic Marigold Hotel,11/28/2011,10000000,136836156,126836156,13.6836156
Arthur,7/17/1981,7000000,95461682,88461682,13.637383142857143
써니,5/4/2011,3550000,48000000,44450000,13.52112676056338
Deadpool,2/9/2016,58000000,783112979,725112979,13.501947913793103
Kindergarten Cop,12/21/1990,15000000,201957688,186957688,13.463845866666666
2016: Obama's America,7/13/2012,2500000,33400000,30900000,13.36
Transamerica,12/23/2005,1000000,13350369,12350369,13.350369
Kahaani,3/9/2012,1200000,16000000,14800000,13.333333333333334
Kramer vs. Kramer,12/18/1979,8000000,106260000,98260000,13.2825
The Spy Who Loved Me,7/7/1977,14000000,185438673,171438673,13.2456195
Joysticks,3/4/1983,300000,3952448,3652448,13.174826666666666
The Hangover,6/5/2009,35000000,459270619,424270619,13.122017685714285
The Boy Next Door,1/23/2015,4000000,52425855,48425855,13.10646375
The Blue Lagoon,7/5/1980,4500000,58853106,54353106,13.078468
Paws,9/25/1997,137731,1778391,1640660,12.912060465690367
Jackass: The Movie,10/21/2002,5000000,64282312,59282312,12.8564624
Baahubali 2: The Conclusion,4/27/2017,18000000,230000000,212000000,12.777777777777779
Despicable Me 2,6/25/2013,76000000,970761885,894761885,12.773182697368421
Despicable Me 3,6/15/2017,80000000,1020063384,940063384,12.7507923
Brokeback Mountain,9/2/2005,14000000,178043761,164043761,12.7174115
Friday the 13th: The Final Chapter,4/13/1984,2600000,32980880,30380880,12.684953846153846
I'm No Angel,10/6/1933,225000,2850000,2625000,12.666666666666666
On Her Majesty's Secret Service,12/12/1969,6500000,81974493,75474493,12.611460461538462
Populärmusik från Vittula,9/24/2004,2224000,28000000,25776000,12.589928057553957
Monty Python and the Holy Grail,3/13/1975,400000,5028948,4628948,12.57237
Little Miss Sunshine,7/26/2006,8000000,100523181,92523181,12.565397625
卧虎藏龙,10/1/2000,17000000,213525736,196525736,12.560337411764706
Toy Story,10/30/1995,30000000,373554033,343554033,12.4518011
Midnight Cowboy,5/25/1969,3600000,44785053,41185053,12.4402925
Scream,12/20/1996,14000000,173046663,159046663,12.360475928571429
Forrest Gump,7/6/1994,55000000,677945399,622945399,12.326279981818182
Aashiqui 2,4/25/2013,1300000,16000000,14700000,12.307692307692308
Mad Max 2,12/24/1981,2000000,24600832,22600832,12.300416
The Terminator,10/26/1984,6400000,78371200,71971200,12.2455
Notorious,8/15/1946,2000000,24464742,22464742,12.232371
Reservoir Dogs,9/2/1992,1200000,14661007,13461007,12.217505833333334
The Wizard of Oz,8/15/1939,2777000,33754967,30977967,12.15519157364062
The Purge: Anarchy,7/17/2014,9000000,108782847,99782847,12.086983
A Clockwork Orange,12/18/1971,2200000,26589000,24389000,12.085909090909091
The Gods Must Be Crazy,9/10/1980,5000000,60000000,55000000,12.0
The Buddy Holly Story,5/18/1978,1200000,14363400,13163400,11.9695
Casablanca,11/26/1942,878000,10462500,9584500,11.916287015945331
The Lord of the Rings: The Return of the King,12/1/2003,94000000,1118888979,1024888979,11.903074244680852
Indiana Jones and the Temple of Doom,5/23/1984,28000000,333000000,305000000,11.892857142857142
The Purge: Election Year,6/29/2016,10000000,118587880,108587880,11.858788
Grandma,6/4/2015,600000,7087452,6487452,11.81242
명량,7/30/2014,9500000,112156811,102656811,11.805980105263158
The Gift,7/30/2015,5000000,58978653,53978653,11.7957306
Batman,6/23/1989,35000000,411348924,376348924,11.7528264
You Only Live Twice,6/12/1967,9500000,111584787,102084787,11.74576705263158
Mamma Mia!,7/3/2008,52000000,609841637,557841637,11.727723788461539
Beasts of the Southern Wild,6/29/2012,1800000,21107746,19307746,11.726525555555556
The Lord of the Rings: The Two Towers,12/18/2002,79000000,926287400,847287400,11.725156962025316
Lion,11/24/2016,12000000,140302754,128302754,11.691896166666666
Ferris Bueller's Day Off,6/11/1986,6000000,70136369,64136369,11.689394833333333
Sergeant York,7/2/1941,1400000,16361885,14961885,11.687060714285714
Speed,6/9/1994,30000000,350448145,320448145,11.681604833333333
The Secret Life of Pets,6/18/2016,75000000,875457937,800457937,11.672772493333333
Pizza,10/19/2012,240000,2800000,2560000,11.666666666666666
Shakespeare in Love,12/11/1998,25000000,289317794,264317794,11.57271176
The Witch,2/19/2016,3500000,40423945,36923945,11.549698571428571
Love's Deadly Triangle: The Texas Cadet Murder,2/20/1997,14000000,161001698,147001698,11.500121285714286
Born on the Fourth of July,12/20/1989,14000000,161001698,147001698,11.500121285714286
The Broadway Melody,2/8/1929,379000,4358000,3979000,11.49868073878628
La vita è bella,12/20/1997,20000000,229400000,209400000,11.47
Poltergeist,6/4/1982,10700000,122200000,111500000,11.42056074766355
Earthquake,11/15/1974,7000000,79666653,72666653,11.38095042857143
Unforgiven,8/7/1992,14000000,159157447,145157447,11.368389071428572
The Karate Kid,6/22/1984,8000000,90815558,82815558,11.35194475
Strictly Ballroom,8/20/1992,3000000,33946224,30946224,11.315408
Vertigo,5/9/1958,2479000,28000000,25521000,11.294876966518757
Bridget Jones's Diary,4/13/2001,25000000,281929795,256929795,11.2771918
The Texas Chainsaw Massacre,10/17/2003,9500000,107071655,97571655,11.270700526315789
The Best Years of Our Lives,12/25/1946,2100000,23650000,21550000,11.261904761904763
Monster's Ball,11/11/2001,4000000,44909486,40909486,11.2273715
Hoop Dreams,9/12/1994,700000,7830611,7130611,11.186587142857142
Ирония судьбы. Продолжение,12/21/2007,5000000,55635037,50635037,11.1270074
The Bellboy,7/20/1960,900000,10000000,9100000,11.11111111111111
Waitress,5/25/2007,2000000,22179430,20179430,11.089715
Boyhood,6/5/2014,4000000,44349000,40349000,11.08725
Cool Runnings,9/30/1993,14000000,154864401,140864401,11.061742928571428
Dallas Buyers Club,9/7/2013,5000000,55198285,50198285,11.039657
She Done Him Wrong,2/9/1933,200000,2200000,2000000,11.0
Ted,6/29/2012,50000000,549368315,499368315,10.9873663
High Noon,3/27/1952,730000,8000000,7270000,10.95890410958904
Taare Zameen Par,12/21/2007,2600000,28430000,25830000,10.934615384615384
Independence Day,6/25/1996,75000000,816969268,741969268,10.892923573333332
No Escape,8/26/2015,5000000,54418872,49418872,10.8837744
Tosun Paşa,1/1/1976,64200,698200,634000,10.87538940809969
The Caine Mutiny,6/24/1954,2000000,21750000,19750000,10.875
Luftslottet som sprängdes,11/27/2009,4000000,43498108,39498108,10.874527
Fried Green Tomatoes,12/27/1991,11000000,119418501,108418501,10.856227363636364
Sleepless in Seattle,6/24/1993,21000000,227799884,206799884,10.847613523809525
Como agua para chocolate,4/16/1992,2000000,21665468,19665468,10.832734
Bad Teacher,5/16/2011,20000000,216197492,196197492,10.8098746
Harry Potter and the Deathly Hallows: Part 2,7/7/2011,125000000,1342000000,1217000000,10.736
Chariots of Fire,5/15/1981,5500000,58972904,53472904,10.722346181818182
Garden State,7/28/2004,2500000,26781723,24281723,10.7126892
While You Were Sleeping,4/21/1995,17000000,182057016,165057016,10.709236235294117
The Blind Side,11/20/2009,29000000,309208309,280208309,10.66235548275862
Recep İvedik,2/22/2008,500000,5330000,4830000,10.66
Twilight,11/20/2008,37000000,392616625,355616625,10.611260135135135
House Party,3/9/1990,2500000,26386000,23886000,10.5544
On the Waterfront,6/22/1954,910000,9600000,8690000,10.54945054945055
