The Apparition,8/23/2012,17000000,9627492,-7372508,-31859.48566810857
Bandits,10/12/2001,75000000,67631903,-7368097,-41463.68598761959
Triple 9,2/19/2016,20000000,12639297,-7360703,-30910.18006819747
Empire State,9/3/2013,11000000,3639345,-7360655,-31435.77380215162
Man-Thing,4/21/2005,7500000,143000,-7357000,-37844.65020576132
Levity,3/16/2003,7500000,209151,-7290849,-39667.295973884655
The Mission,9/29/1986,24500000,17218023,-7281977,-66019.73708068902
Deception,4/24/2008,25000000,17741298,-7258702,-33507.0626684885
Showtime,3/14/2002,85000000,77741732,-7258268,-40594.34004474273
La piel que habito,8/17/2011,13000000,5774854,-7225146,-31844.408499310233
The Boost,12/23/1988,8000000,784990,-7215010,-59578.94302229563
Basic,4/18/2003,50000000,42792561,-7207439,-39277.59673024523
Down in the Valley,5/13/2005,8000000,852872,-7147128,-36765.06172839506
Bee Season,9/3/2005,14000000,6856989,-7143011,-35930.63883299799
Invaders from Mars,1/1/1986,12000000,4884663,-7115337,-64920.958029197085
Battle in Seattle,9/7/2007,8000000,908847,-7091153,-34011.957408029164
From Justin to Kelly,6/20/2003,12000000,4922166,-7077834,-38487.40619902121
Funny Games,10/20/2007,15000000,7938872,-7061128,-33596.102332795694
Girl 6,3/22/1996,12000000,4939939,-7060061,-45169.93602047345
Truth,9/12/2015,9600000,2541554,-7058446,-29664.191304713277
Felix The Cat: The Movie,10/1/1988,9000000,1964253,-7035747,-58533.66888519135
The Runaways,3/19/2010,10000000,2995811,-7004189,-32127.980954914707
55 Days at Peking,5/6/1963,17000000,10000000,-7000000,-229508.19672131148
Sweetwater,1/24/2013,7000000,6147,-6993853,-30124.363601905534
The Unbearable Lightness of Being,2/5/1988,17000000,10006806,-6993194,-60286.15517241379
The Water Diviner,12/25/2014,22500000,15520023,-6979977,-29866.35830334564
Ca$h,1/1/2010,7000000,46488,-6953512,-32090.120773281276
The Producers,12/25/2005,45000000,38058335,-6941665,-35005.874936964196
Vanity Fair,9/1/2004,23000000,16123851,-6876149,-36209.31542917325
The Thing,10/12/2011,35000000,28128670,-6871330,-30347.582600553837
Cameron's Closet,12/2/1988,7000000,136203,-6863797,-56960.970954356846
Promised Land,9/23/2012,15000000,8138788,-6861212,-29661.51212405487
The Neverending Story,4/5/1984,27000000,20158808,-6841192,-66354.9175557711
The Zookeeper's Wife,3/31/2017,20000000,13162475,-6837525,-27962.5926289444
Hearts in Atlantis,9/7/2001,31000000,24185781,-6814219,-38217.717330342115
The Indian Runner,5/19/1991,7000000,191125,-6808875,-50065.257352941175
The Limey,5/15/1999,10000000,3193102,-6806898,-40956.064981949465
Brideshead Revisited,7/25/2008,20000000,13204291,-6795709,-31018.453940461735
Trumbo,10/27/2015,15000000,8235661,-6764339,-28501.108133616475
Дуэлянт,9/29/2016,12823507,6101904,-6721603,-27806.35753260883
Someone to Watch Over Me,10/9/1987,17000000,10278549,-6721451,-58295.32523850824
Whisper,11/27/2007,12000000,5285197,-6714803,-31969.77184863547
Life,4/16/1999,80000000,73345029,-6654971,-40041.943441636584
Coriolanus,2/14/2011,7700000,1072602,-6627398,-29946.35554812502
Collateral Damage,2/6/2002,85000000,78382433,-6617567,-37219.16197975253
Hesher,1/22/2010,7000000,382946,-6617054,-30529.775169441866
One Night with the King,10/13/2006,20000000,13391174,-6608826,-32749.385530227948
Kalifornia,9/1/1993,9000000,2395231,-6604769,-45518.73880082702
Last Holiday,1/13/2006,45000000,38399961,-6600039,-33283.10136157337
Out of the Furnace,12/6/2013,22000000,15400000,-6600000,-28320.224502143326
Everybody Wants Some!!,3/30/2016,10000000,3400278,-6599722,-27583.77671246045
Original Sin,8/3/2001,42000000,35402320,-6597680,-37170.028169014084
Jude,2/6/1996,7000000,405000,-6595000,-42575.855390574565
99 Homes,10/9/2014,8000000,1411927,-6588073,-27747.08233480603
Disconnect,9/11/2012,10000000,3428048,-6571952,-28399.970614544935
Rhinestone,6/22/1984,28000000,21435321,-6564679,-63061.27761767532
Before I Go to Sleep,9/3/2014,22000000,15447154,-6552846,-27529.380626893137
The Extra Man,8/1/2010,7000000,453079,-6546921,-29988.827916010112
Chloe,3/25/2009,15000000,8459458,-6540542,-30672.209716751076
Les triplettes de Belleville,6/11/2003,8000000,1477676,-6522324,-35505.302123026675
Curse of the Pink Panther,8/12/1983,11000000,4491986,-6508014,-64950.23952095808
The River,12/1/1984,18000000,11500000,-6500000,-61728.3950617284
Barbarella,10/10/1968,9000000,2500000,-6500000,-184135.9773371105
For Your Consideration,11/22/2006,12000000,5542025,-6457975,-32001.858275520317
Bottle Rocket,2/21/1996,7000000,560069,-6439931,-41361.14964675659
Quills,11/22/2000,13500000,7060876,-6439124,-37006.45977011494
Free Fire,3/31/2017,10000000,3565109,-6434891,-26315.98943253014
Freeheld,10/2/2015,7000000,573335,-6426665,-27021.186690099985
Once Upon a Forest,6/18/1993,13000000,6582052,-6417948,-44445.62326869806
Streets of Fire,6/1/1984,14500000,8089290,-6410710,-61819.76856316297
Never Talk to Strangers,10/20/1995,6400000,6,-6399994,-41666.62760416667
The Glass House,9/14/2001,30000000,23619609,-6380391,-35784.582164890635
Manhunter,8/14/1986,15000000,8620929,-6379071,-58150.14585232452
Wolfen,7/24/1981,17000000,10626725,-6373275,-69049.56663055255
2 Days in New York,3/28/2012,8000000,1653792,-6346208,-27582.01534215616
Rock-A-Doodle,8/2/1991,18000000,11657385,-6342615,-46432.02781844803
Killer Joe,9/10/2011,10000000,3665069,-6334931,-27920.837942782593
Nadine,8/7/1987,12000000,5669831,-6330169,-55333.645104895106
Bicentennial Man,12/17/1999,100000000,93700000,-6300000,-37322.27488151658
A Quiet Passion,10/7/2016,8138338,1864266,-6274072,-25954.98264585548
By the Sea,11/12/2015,10000000,3727746,-6272254,-26427.73957595982
Chalet Girl,2/2/2011,8000000,1749457,-6250543,-28243.51020518822
The Rocker,8/20/2008,15000000,8762890,-6237110,-28508.2021912123
Banlieue 13 - Ultimatum,2/18/2009,15000000,8786375,-6213625,-29211.857514256568
Little Monsters,8/25/1989,7000000,793775,-6206225,-49649.8
The Man Who Knew Too Little,11/14/1997,20000000,13801755,-6198245,-38379.22600619195
In the Heart of the Sea,11/20/2015,100000000,93820758,-6179242,-26125.11151041116
My Stepmother is an Alien,12/9/1988,20000000,13854000,-6146000,-51004.14937759336
Black Rose,4/17/2014,7000000,855450,-6144550,-25828.289197141654
Gimme Shelter,10/17/2013,7500000,1359910,-6140090,-26344.51600169907
Permanent Record,4/22/1988,8000000,1893139,-6106861,-51973.28510638298
ബാംഗ്ലൂർ ഡെയ്സ്,5/30/2014,7400000,1300000,-6100000,-25593.367541736072
Earth Girls Are Easy,9/8/1988,10000000,3916303,-6083697,-50782.111853088485
Perfect,6/7/1985,19000000,12918858,-6081142,-56516.18959107807
Home on the Range,4/2/2004,110000000,103951461,-6048539,-32173.07978723404
Gracie,6/1/2007,9000000,2955039,-6044961,-29013.21321609584
Children of Men,9/22/2006,76000000,69959751,-6040249,-29931.858275520317
Limbo,6/4/1999,8000000,1997807,-6002193,-36114.277978339356
Red Rock West,7/8/1993,8000000,2000000,-6000000,-41551.24653739612
Blow Out,7/24/1981,18000000,12000000,-6000000,-65005.41711809317
Zabriskie Point,2/9/1970,7000000,1000000,-6000000,-157894.73684210525
The Good Doctor,1/1/2011,6000000,5206,-5994794,-27221.470963523338
Barefoot,2/2/2014,6000000,15071,-5984929,-25491.53892350744
Maurice Richard,10/25/2005,8000000,2019009,-5980991,-30268.173076923078
The Boondock Saints,1/22/1999,6000000,30471,-5969529,-36288.93009118541
Maniac,12/26/2012,6000000,31081,-5968919,-25920.26663192635
Song One,1/20/2014,6000000,32251,-5967749,-25418.364348052015
Mutant Chronicles,8/7/2008,8000000,2033165,-5966835,-27235.126845165825
Virtuosity,8/4/1995,30000000,24048000,-5952000,-38927.403531720076
Ben-Hur,8/17/2016,100000000,94061311,-5938689,-24598.17833888364
The Hand,4/24/1981,6500000,566736,-5933264,-66071.98218262807
The Visual Bible: The Gospel of John,9/11/2003,10000000,4069090,-5930910,-32024.352051835856
Denial,9/30/2016,10000000,4073489,-5926511,-24517.17005406881
Johnny Mnemonic,5/26/1995,25000000,19075720,-5924280,-38847.737704918036
Bad Moon,11/1/1996,7000000,1100000,-5900000,-37200.50441361917
Suite Française,11/5/2014,15000000,9104716,-5895284,-24964.044192063553
Shadow Dancer,2/12/2012,6300000,419953,-5880047,-25827.855207038472
Mindhunters,5/7/2004,27000000,21148829,-5851171,-30942.20518244315
Twin Peaks: Fire Walk with Me,6/3/1992,10000000,4160851,-5839149,-41648.708987161204
Judy Moody and the Not Bummer Summer,6/10/2011,20000000,14166853,-5833147,-25842.173115602378
The Book of Henry,6/16/2017,10000000,4219536,-5780464,-23614.357030222316
Victor Frankenstein,11/10/2015,40000000,34227298,-5772702,-24322.909293154007
Conviction,9/11/2010,12500000,6732980,-5767020,-26401.054756705533
Dark Blue,12/14/2002,15000000,9237470,-5762530,-31854.78164731896
Losin' It,4/8/1983,7000000,1246141,-5753859,-58355.56795131846
The Time That Remains,8/12/2009,6500000,753808,-5746192,-26623.201163857408
Showdown in Little Tokyo,8/23/1991,8000000,2275557,-5724443,-41723.34548104957
JCVD,6/4/2008,6000000,276891,-5723109,-26155.012224938877
Mickey,5/2/2004,6000000,293793,-5706207,-30175.60549973559
Atrapa la bandera,8/28/2015,14000000,8306690,-5693310,-23926.999936960223
Трудно быть богом,2/27/2013,7000000,1310673,-5689327,-24441.524575444746
The Neon Demon,6/8/2016,7000000,1333124,-5666876,-23512.25219693135
Burke & Hare,10/29/2010,10000000,4349187,-5650813,-25826.03072169943
Valhalla Rising,9/4/2009,5641880,30638,-5611242,-25981.701077469454
While She Was Out,10/27/2008,6000000,391410,-5608590,-26402.683299988228
The Wild Bunch,6/17/1969,6244087,638641,-5605446,-152321.90217391305
Bastille Day,4/22/2016,20000000,14397593,-5602407,-23321.110273946942
The Pledge,1/9/2001,35000000,29400000,-5600000,-31981.724728726444
I Hope They Serve Beer in Hell,9/25/2009,7000000,1429299,-5570701,-25769.166007484608
Into the Blue,9/30/2005,50000000,44434439,-5565561,-27939.56325301205
Table For Five,2/18/1983,8000000,2439705,-5560295,-56795.65883554647
Never Let Me Go,9/15/2010,15000000,9455232,-5544768,-25383.599082581408
Walker,12/4/1987,5800000,257043,-5542957,-48032.55632582322
The Right Stuff,10/20/1983,27000000,21500000,-5500000,-54347.82608695652
The Negotiator,7/29/1998,50000000,44547681,-5452319,-33367.925336597305
Flipper,5/17/1996,25530000,20080020,-5449980,-34779.70644543714
Mutiny on the Bounty,11/8/1962,19000000,13680000,-5320000,-175000.0
Human Nature,5/18/2001,6000000,705308,-5294692,-29745.460674157304
Year of the Dragon,8/16/1985,24000000,18707466,-5292534,-48869.196675900275
King Kong Lives,11/21/1986,10000000,4711220,-5288780,-47862.262443438914
Infinitely Polar Bear,1/18/2014,6700000,1430655,-5269345,-22443.66026211661
Running with Scissors,10/27/2006,12000000,6754898,-5245102,-26030.282878411912
The Lost City,9/3/2005,9600000,4386236,-5213764,-26226.177062374245
Centurion,2/15/2010,12000000,6814789,-5185211,-23923.53546398697
Serial Mom,4/13/1994,13000000,7820688,-5179312,-35137.801899592945
The Work and the Glory III: A House Divided,11/22/2006,6500000,1325092,-5174908,-25643.74628344896
My Soul to Take,10/8/2010,25000000,19829957,-5170043,-23638.696727645154
Blindness,5/14/2008,25000000,19844979,-5155021,-23796.212009306102
Beastmaster 2: Through the Portal of Time,6/8/1991,6000000,869325,-5130675,-37725.55147058824
Запрещeнная реальность,10/8/2009,7000000,1877122,-5122878,-23697.60890381493
The Four Feathers,9/8/2002,35000000,29882645,-5117355,-28272.67955801105
Green Zone,3/11/2010,100000000,94882889,-5117111,-23512.785402814858
Edge of Darkness,1/29/2010,80000000,74901339,-5098661,-23524.210924559728
Whatever It Takes,3/31/2000,15000000,9902115,-5097885,-29759.98248686515
A Perfect Man,11/1/2013,5000000,388,-4999612,-21451.209727591402
Philadelphia Experiment II,11/12/1993,5000000,2970,-4997030,-34273.182441700956
Analyze That,12/6/2002,60000000,55003135,-4996865,-27622.249861802098
13 Sins,4/18/2014,5000000,13809,-4986191,-20959.188734762505
5 Flights Up,9/5/2014,6000000,1020921,-4979079,-20917.775415807184
The Messenger,11/13/2009,6500000,1521261,-4978739,-23014.556464660473
Hood of Horror,6/27/2006,5000000,25900,-4974100,-24442.751842751844
La Tête haute,5/13/2015,5000000,26144,-4973856,-20915.69142785055
Woo,5/8/1998,13000000,8026971,-4973029,-30546.861179361178
Road to Nowhere,4/13/2011,5000000,27046,-4972954,-22111.25536890968
Meet Monica Velour,6/4/2010,5000000,31649,-4968351,-22794.260546418
Elizabethtown,10/6/2005,57000000,52034889,-4965111,-24925.256024096387
Dead Ringers,9/23/1988,13000000,8038508,-4961492,-41276.971713810315
CBGB,10/11/2013,5000000,40400,-4959600,-21236.073407380132
Viva la libertà,2/13/2013,5000000,48125,-4951875,-21329.027506180923
A Home at the End of the World,7/23/2004,6500000,1548955,-4951045,-26126.88654353562
Auto Focus,10/18/2002,7000000,2062066,-4937934,-27236.260341974626
What Maisie Knew,5/2/2013,6000000,1066471,-4933529,-21178.9435274421
The Secret of Moonacre,9/6/2008,12000000,7070330,-4929670,-22532.23513709932
Better Living Through Chemistry,3/14/2014,5000000,75143,-4924857,-20842.16206150838
Mio min Mio,7/1/1987,7200000,2300000,-4900000,-43057.996485061514
The Big Picture,9/15/1989,5000000,117463,-4882537,-39060.296
Gaby: A True Story,10/30/1987,5000000,125400,-4874600,-42240.90121317157
The House of Mirth,9/23/2000,10000000,5164404,-4835596,-27790.7816091954
Cool as Ice,10/18/1991,6000000,1193062,-4806938,-34883.43976777939
Heist,11/13/2015,8900000,4100000,-4800000,-20224.491859642025
Brainstorm,9/30/1983,15000000,10219460,-4780540,-47332.07920792079
Black and White,9/4/1999,10000000,5241315,-4758685,-28342.37641453246
Off Limits,3/11/1988,12000000,7242035,-4757965,-40840.90128755365
Clouds of Sils Maria,8/20/2014,6600000,1851517,-4748483,-19949.010843125474
Pinocchio and the Emperor of the Night,8/6/1987,8000000,3261638,-4738362,-41419.24825174825
Donnie Darko,1/18/2001,6000000,1270522,-4729478,-26902.605233219565
A Bronx Tale,9/14/1993,22000000,17287898,-4712102,-32474.858718125433
Wet Hot American Summer,7/27/2001,5000000,295206,-4704794,-26505.881690140846
Into the Night,2/15/1985,11400000,6700000,-4700000,-44339.622641509435
Julia,2/9/2008,6000000,1300000,-4700000,-22201.962275559417
Razorback,4/19/1984,5500000,801000,-4699000,-45444.8742746615
해운대,6/6/2009,16000000,11301649,-4698351,-21782.58450668311
Personal Shopper,10/19/2016,6000000,1305195,-4694805,-19452.02669948167
The Year of Living Dangerously,12/17/1982,6000000,1317657,-4682343,-47876.71779141104
Masters of the Universe,8/7/1987,22000000,17336370,-4663630,-40765.9965034965
No Escape,4/29/1994,20000000,15340000,-4660000,-31593.22033898305
Антикиллер,8/1/2002,5000000,340312,-4659688,-25786.87327061428
Meet Bill,9/7/2007,5000000,346592,-4653408,-22319.57408029162
PCU,4/29/1994,9000000,4350774,-4649226,-31520.17627118644
Seeking Justice,9/2/2011,17000000,12355798,-4644202,-20469.048741895815
Cake,9/7/2014,7000000,2360281,-4639719,-19492.078762850215
Queen of Katwe,9/23/2016,15000000,10367161,-4632839,-19165.42491798667
Mr. Destiny,10/12/1990,20000000,15379253,-4620747,-34612.33707865168
The Awakening,8/17/2011,4798235,209696,-4588539,-20223.7173243304
Les Invasions barbares,5/21/2003,8000000,3432342,-4567658,-24864.768644529126
A Prayer for the Dying,9/11/1987,6000000,1432687,-4567313,-39715.7652173913
Home Fries,11/25/1998,15000000,10443316,-4556684,-27801.610738255033
3 Generations,2/11/2016,5000000,443962,-4556038,-19214.789697652155
Wild Target,6/17/2010,8000000,3453043,-4546957,-20856.548522780962
Tamara,5/12/2005,4750000,206871,-4543129,-23370.005144032923
Dark Water,6/27/2005,30000000,25473093,-4526907,-23167.38485158649
The Greatest Story Ever Told,2/15/1965,20000000,15473333,-4526667,-145085.48076923078
Wise Guys,4/17/1986,13000000,8475466,-4524534,-41547.603305785124
Mimic,8/22/1997,30000000,25480490,-4519510,-28036.662531017373
Meet the Applegates,2/1/1991,5000000,485772,-4514228,-33488.33827893175
At Long Last Love,3/1/1975,6000000,1500000,-4500000,-85388.99430740037
Mishima: A Life in Four Chapters,5/15/1985,5000000,502758,-4497242,-41912.78657968313
The Work and the Glory II: American Zion,10/21/2005,6500000,2025032,-4474968,-22646.599190283403
Two for the Money,10/7/2005,35000000,30526509,-4473491,-22457.284136546186
キャシャーン,4/24/2004,6000000,1530216,-4469784,-23637.144368059227
Ernest et Célestine,12/12/2012,12516654,8109160,-4407494,-19196.318831363977
Anthropoid,8/12/2016,9000000,4600000,-4400000,-18268.70777956313
The Dark Half,4/23/1993,15000000,10611160,-4388840,-30435.78363384189
The Romantics,9/10/2010,4500000,123820,-4376180,-20033.876734465917
The Purple Rose of Cairo,3/1/1985,15000000,10631333,-4368667,-41058.90037593985
The Road,11/25/2009,32000000,27635305,-4364695,-20211.69350170642
Anywhere But Here,11/12/1999,23000000,18653615,-4346385,-25825.222816399284
Everything is Illuminated,9/16/2005,7000000,2697930,-4302070,-21596.736947791167
Joyeux Noël,11/9/2005,22000000,17709155,-4290845,-21714.802631578947
Mao's Last Dancer,10/1/2009,25000000,20719451,-4280549,-19801.130555054424
Party Monster,9/5/2003,5000000,742898,-4257102,-22986.511879049678
La Folle histoire de Max et Léon,11/1/2016,12156348,7900000,-4256348,-17635.36396895833
Igby Goes Down,9/13/2002,9000000,4777465,-4222535,-23328.922651933703
Redacted,1/1/2007,5000000,782102,-4217898,-20837.76974152241
EuroTrip,2/20/2004,25000000,20796847,-4203153,-22428.7780149413
Bulletproof,4/20/1988,5000000,807947,-4192053,-35677.04680851064
Atlas Shrugged Part III: Who is John Galt?,9/12/2014,5000000,846704,-4153296,-17448.55081901097
At Close Range,4/18/1986,6500000,2347000,-4153000,-38135.90449954086
The Work and the Glory,11/24/2004,7500000,3347647,-4152353,-21820.036784025222
Tough Guys Don't Dance,9/18/1987,5000000,858250,-4141750,-35921.50910667823
The Alamo,10/23/1960,12000000,7900000,-4100000,-137583.89261744966
The East,5/31/2013,6500000,2401510,-4098490,-17552.119021515693
Black Snake Moan,12/8/2006,15000000,10903846,-4096154,-20298.08721506442
The Rundown,9/26/2003,85000000,80916492,-4083508,-22073.016216216216
Bright Star,11/5/2009,8500000,4440055,-4059945,-18767.369296907502
Teaching Mrs. Tingle,8/11/1999,13000000,8946237,-4053763,-24259.50329144225
La grande bellezza,5/21/2013,12400000,8371085,-4028915,-17254.15838700836
Bad Company,6/7/2002,70000000,65977295,-4022705,-22360.783768760422
Doom,10/20/2005,60000000,55987321,-4012679,-20307.07995951417
Ladrón que roba a ladrón,8/31/2007,4002313,6,-4002307,-19196.63772842822
Animal Kingdom,6/3/2010,5000000,1000000,-4000000,-18351.57020622577
The Sacrament,9/2/2013,4000000,9221,-3990779,-17043.758461492467
Novocaine,11/23/2001,6000000,2025238,-3974762,-22494.40860215054
Hanging Up,2/16/2000,40000000,36037909,-3962091,-23143.054906542056
December Boys,9/20/2007,4000000,46474,-3953526,-18922.186698319103
Dirty Girl,9/12/2010,4000000,55125,-3944875,-18059.38957786842
17 filles,6/13/2011,4141459,201607,-3939852,-17454.4439620418
The Loft,10/14/2014,14000000,10076790,-3923210,-16523.440296841636
Premium Rush,8/24/2012,35000000,31083599,-3916401,-16924.29788208654
Young Adam,9/26/2003,6400000,2500000,-3900000,-21081.08108108108
MacGruber,5/21/2010,10000000,6110000,-3890000,-17846.902025554562
Dragonslayer,6/26/1981,18000000,14110013,-3889987,-42467.10698689957
Mallrats,10/20/1995,6000000,2122561,-3877439,-25243.743489583336
Manglehorn,6/3/2015,4000000,143101,-3856899,-16162.132602519298
Los lunes al sol,9/27/2002,4000000,146402,-3853598,-21255.366795366794
Bride Flight,10/15/2008,6400000,2556911,-3843089,-17745.00514837953
Band of the Hand,4/11/1986,8700000,4865912,-3834088,-35304.677716390426
Videodrome,2/4/1983,5952000,2120439,-3831561,-39137.49744637385
Casualties of War,8/18/1989,22500000,18671317,-3828683,-30629.464
Maggie,5/8/2015,4000000,187112,-3812888,-16033.674649397615
Repentance,2/28/2014,5000000,1189612,-3810388,-16125.691408547862
Белый тигр,5/3/2012,11000000,7200000,-3800000,-16535.03905315145
Major Dundee,4/7/1965,3800000,14873,-3785127,-120545.44585987262
Balada triste de trompeta,12/17/2010,7000000,3218666,-3781334,-17170.47719811282
RRRrrrr!!!,1/28/2004,17820000,14054361,-3765639,-20223.62513426423
Life During Wartime,10/10/2009,4500000,744816,-3755184,-17370.876642751078
The Music Never Stopped,3/18/2011,4000000,253899,-3746101,-16656.296408277234
The Master,9/7/2012,32000000,28258060,-3741940,-16170.383782685916
Closet Land,3/6/1991,4000000,259012,-3740988,-27711.022222222222
Max Steel,10/14/2016,10000000,6272403,-3727597,-15420.561868869683
Frankenweenie,10/4/2012,39000000,35287788,-3712212,-16048.159019873161
The Black Cauldron,7/24/1985,25000000,21288692,-3711308,-34363.96296296296
Prêt-à-Porter,12/23/1994,15000000,11300653,-3699347,-24613.0871590153
Der Räuber,2/14/2010,3900000,208475,-3691525,-17031.964418361084
Saint John of Las Vegas,6/10/2009,3800000,111731,-3688269,-17099.623075389558
Nobel Son,4/28/2007,4000000,333912,-3666088,-17629.745754968764
The Face of Love,10/25/2013,4000000,350006,-3649994,-15660.572620125371
Another Happy Day,11/18/2011,4000000,355688,-3644312,-16148.711404161793
15 Minutes,3/1/2001,60000000,56359980,-3640020,-20658.45629965948
Ella Enchanted,4/9/2004,31000000,27388767,-3611233,-19208.686170212764
Search and Destroy,1/1/1995,4000000,389503,-3610497,-24021.93612774451
Антидурь,9/6/2007,5000000,1413000,-3587000,-17204.66209410523
The Doors,3/1/1991,38000000,34416893,-3583107,-26541.533333333333
Paradies: Liebe,4/27/2012,3600000,24267,-3575733,-15559.18021016905
Head Over Heels,2/2/2001,14000000,10424470,-3575530,-20338.62343572241
People Like Us,6/29/2012,16000000,12434778,-3565222,-15561.587750541237
Gods and Monsters,1/21/1998,10000000,6451628,-3548372,-21917.059913526868
Club Dread,2/27/2004,8500000,5001655,-3498345,-18667.796157950906
Oorlogswinter,11/17/2008,4000000,530048,-3469952,-16505.660520958198
Defendor,9/12/2009,3500000,44462,-3455538,-16000.157430001529
Battle of the Year,9/21/2013,20000000,16549477,-3450523,-14774.489822133542
La terza madre,9/6/2007,3500000,54947,-3445053,-16523.8284809823
4.3.2.1,6/2/2010,4600000,1163967,-3436033,-15764.150207602137
He Got Game,5/1/1998,25000000,21567853,-3432147,-21081.98402948403
Swing Vote,8/1/2008,21000000,17600000,-3400000,-15519.019928247353
The Signal,3/15/2014,4000000,600896,-3399104,-14385.123554231399
Camille Claudel 1915,3/13/2013,3512454,115860,-3396594,-14591.872768748954
Camille Claudel 1915,3/13/2013,3512454,115860,-3396594,-14591.872768748954
Paparazzi,9/3/2004,20000000,16605763,-3394237,-17873.81253291206
For Richer or Poorer,12/11/1997,35000000,31611225,-3388775,-21009.14445133292
Winter Passing,2/7/2006,3500000,113783,-3386217,-17041.85707096125
The Cat's Meow,8/3/2001,7000000,3646994,-3353006,-18890.174647887325
Apartment Zero,9/30/1988,4000000,670774,-3329226,-27697.38768718802
Кавказская пленница!,8/21/2014,3500000,179000,-3321000,-13951.964239951938
Death Wish 5: The Face of Death,1/14/1994,5000000,1702394,-3297606,-22555.44459644323
The Big Kahuna,4/28/2000,7000000,3728888,-3271112,-19073.539358600585
Opposite Sex,11/8/2014,3300000,45000,-3255000,-13783.553743155862
Men with Brooms,9/20/2002,7500000,4245870,-3254130,-17948.869277440706
1941,12/13/1979,35000000,31755742,-3244258,-42298.01825293351
Le dernier souffle,3/25/1999,3800000,559298,-3240702,-19498.80866425993
From Beyond,6/5/1986,4500000,1261000,-3239000,-29579.908675799088
The Rage: Carrie 2,3/11/1999,21000000,17762705,-3237295,-19619.969696969696
Local Color,9/19/2006,3250000,32788,-3217212,-15942.576808721506
Faithful,4/3/1996,13000000,9789900,-3210100,-20538.067818298143
The Invisible,4/27/2007,30000000,26810113,-3189887,-15339.756382574573
Mindscape,10/13/2013,4357373,1200000,-3157373,-13519.27671636423
What If,9/7/2013,11000000,7847000,-3153000,-13465.784607237272
An Awfully Big Adventure,7/21/1995,4000000,851545,-3148455,-20591.595814257686
Bitter Moon,9/2/1992,5000000,1862805,-3137195,-22202.370842179756
The Cold Light of Day,4/4/2012,20000000,16863583,-3136417,-13631.557902514287
Mirrormask,1/25/2005,4000000,866999,-3133001,-16334.728884254431
The Amateur,12/11/1981,10000000,6892098,-3107902,-33062.78723404255
One for the Money,1/26/2012,40000000,36893721,-3106279,-13644.19778356606
The Wackness,7/3/2008,6000000,2899975,-3100025,-14093.328908366824
Go Go Tales,5/23/2007,4000000,907456,-3092544,-14842.881277837505
Elles,9/9/2011,4000000,911466,-3088534,-13612.533000718413
Shattered Glass,11/14/2003,6000000,2944752,-3055248,-16559.60975609756
Death Sentence,8/31/2007,20000000,16974459,-3025541,-14511.684013621756
Zero Effect,1/30/1998,5000000,1980338,-3019662,-18651.402100061765
The Return,11/10/2006,15000000,11992014,-3007986,-14927.970223325063
Knockaround Guys,9/7/2001,15000000,12000000,-3000000,-16825.574873808186
Tristan & Isolde,4/7/2006,31000000,28000000,-3000000,-14888.33746898263
ATM,2/17/2012,3000000,3010,-2996990,-13064.928157913093
Naqoyqatsi,9/2/2002,3000000,13308,-2986692,-16501.06077348066
Women in Trouble,11/13/2009,3000000,18097,-2981903,-13784.047519992602
The Divide,3/13/2011,3000000,22000,-2978000,-13326.352436825124
The Joneses,9/13/2009,10000000,7022728,-2977272,-13785.645162037144
This Is Elvis,4/4/1981,5000000,2028612,-2971388,-33348.91133557801
The Three Burials of Melquiades Estrada,11/17/2005,15000000,12036149,-2963851,-15060.218495934958
Racing with the Moon,3/23/1984,9000000,6045657,-2954343,-28655.121241513094
The Wiz,10/24/1978,24000000,21049053,-2950947,-43782.59643916914
It Came from Hollywood,12/10/1982,5000000,2091037,-2908963,-29804.948770491806
Freakonomics,10/1/2010,3000000,103735,-2896265,-13242.429507432182
Red State,8/19/2011,4000000,1104682,-2895318,-12760.944779165142
All Is Lost,10/18/2013,9000000,6108720,-2891280,-12405.253379900374
The Dilemma,1/13/2011,70000000,67112664,-2887336,-13110.964794776204
The Bronze,1/22/2016,3500000,615816,-2884184,-12163.85574688648
Sydney White,9/21/2007,16500000,13620075,-2879925,-13783.766320787227
Paterson,11/17/2016,5000000,2152738,-2847262,-11793.225421650817
Citizen Ruth,12/13/1996,3000000,153155,-2846845,-17949.842370744012
Barton Fink,8/1/1991,9000000,6153939,-2846061,-20835.0
Морфий,11/27/2008,3600000,766075,-2833925,-13480.24525752992
No One Lives,3/9/2013,2900000,74918,-2825082,-12136.639558711706
Rescue Dawn,9/9/2006,10000000,7177143,-2822857,-13912.552981764416
Don Juan DeMarco,10/1/1994,25000000,22200000,-2800000,-18729.096989966554
Hideaway,3/3/1995,15000000,12201255,-2798745,-18485.766182298546
Dead & Buried,5/29/1981,3000000,216166,-2783834,-30726.644591611483
The Hollars,8/25/2016,3800000,1016985,-2783015,-11527.308348658813
Gåten Ragnarok,11/11/2013,6500000,3721345,-2778655,-11922.027382448974
Hard Eight,2/28/1996,3000000,222559,-2777441,-17838.413615928068
Gymkata,5/3/1985,8500000,5730596,-2769404,-25809.91612301957
Braindead,8/13/1992,3000000,242623,-2757377,-19569.744499645138
Mobsters,7/26/1991,23000000,20246790,-2753210,-20155.27086383602
